Facility.Id,FRS.Id,Facility.Name,City,State,Primary.NAICS.Code,Year,Industry.Type,Sector,Unit.Name,Fuel.Type,Specific.Fuel.Type,Other.Fuel.Name,Blend.Fuel.Name,Methane.emissions,Nitrous.Oxide.emissions
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2022,"C,W",Petroleum and Natural Gas Systems,EUENGINE3 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.75,3.278
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2022,"C,W",Petroleum and Natural Gas Systems,EUENGINE4 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,3,3.576
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2022,"C,W",Petroleum and Natural Gas Systems,EUENGINE5 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,3.25,3.874
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2022,"C,W",Petroleum and Natural Gas Systems,EUENGINE6 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.75,3.278
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2022,"C,W",Petroleum and Natural Gas Systems,GP- Building Heat,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.75,0.894
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2022,"C,W",Petroleum and Natural Gas Systems,GP- Building Heat Aux 2,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.5,0.596
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2022,"C,W",Petroleum and Natural Gas Systems,GP- DeHy Bldg,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.5,0.596
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2022,"C,W",Petroleum and Natural Gas Systems,GP- Gas Line Heater,Natural Gas,Natural Gas (Weighted U.S. Average),,,1,1.192
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2021,"C,W",Petroleum and Natural Gas Systems,EUENGINE1 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.25,2.682
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2021,"C,W",Petroleum and Natural Gas Systems,EUENGINE2 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.25,2.682
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2021,"C,W",Petroleum and Natural Gas Systems,EUENGINE3 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.25,2.682
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2021,"C,W",Petroleum and Natural Gas Systems,EUENGINE4 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.75,2.086
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2021,"C,W",Petroleum and Natural Gas Systems,EUENGINE5 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.75,2.086
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2021,"C,W",Petroleum and Natural Gas Systems,EUENGINE6 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.25,1.49
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2021,"C,W",Petroleum and Natural Gas Systems,GP- Building Heat,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.5,0.596
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2021,"C,W",Petroleum and Natural Gas Systems,GP- Building Heat Aux 2,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.5,0.596
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2021,"C,W",Petroleum and Natural Gas Systems,GP- DeHy Bldg,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.5,0.596
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2021,"C,W",Petroleum and Natural Gas Systems,GP- Gas Line Heater,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.5,1.788
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2020,"C,W",Petroleum and Natural Gas Systems,EUENGINE1 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.5,1.788
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2020,"C,W",Petroleum and Natural Gas Systems,EUENGINE2 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.25,2.682
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2020,"C,W",Petroleum and Natural Gas Systems,EUENGINE3 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2,2.384
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2020,"C,W",Petroleum and Natural Gas Systems,EUENGINE4 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.75,2.086
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2020,"C,W",Petroleum and Natural Gas Systems,EUENGINE5 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.25,2.682
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2020,"C,W",Petroleum and Natural Gas Systems,EUENGINE6 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.25,1.49
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2020,"C,W",Petroleum and Natural Gas Systems,GP- Building Heat,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.5,0.596
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2020,"C,W",Petroleum and Natural Gas Systems,GP- Building Heat Aux 2,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2020,"C,W",Petroleum and Natural Gas Systems,GP- DeHy Bldg,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.5,0.596
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2020,"C,W",Petroleum and Natural Gas Systems,GP- Gas Line Heater,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.75,2.086
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2019,"C,W",Petroleum and Natural Gas Systems,EUENGINE1 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,3,3.576
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2019,"C,W",Petroleum and Natural Gas Systems,EUENGINE2 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.5,2.98
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2019,"C,W",Petroleum and Natural Gas Systems,EUENGINE3 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.75,3.278
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2019,"C,W",Petroleum and Natural Gas Systems,EUENGINE4 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2,2.384
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2019,"C,W",Petroleum and Natural Gas Systems,EUENGINE5 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.5,2.98
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2019,"C,W",Petroleum and Natural Gas Systems,EUENGINE6 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.5,2.98
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2019,"C,W",Petroleum and Natural Gas Systems,GP- Building Heat,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2019,"C,W",Petroleum and Natural Gas Systems,GP- Building Heat Aux 2,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2019,"C,W",Petroleum and Natural Gas Systems,GP- DeHy Bldg,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2019,"C,W",Petroleum and Natural Gas Systems,GP- Gas Line Heater,Natural Gas,Natural Gas (Weighted U.S. Average),,,1,1.192
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2018,"C,W",Petroleum and Natural Gas Systems,EUENGINE1 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2,2.384
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2018,"C,W",Petroleum and Natural Gas Systems,EUENGINE2 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2,2.384
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2018,"C,W",Petroleum and Natural Gas Systems,EUENGINE3 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.5,1.788
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2018,"C,W",Petroleum and Natural Gas Systems,EUENGINE4 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.25,2.682
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2018,"C,W",Petroleum and Natural Gas Systems,EUENGINE5 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.5,2.98
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2018,"C,W",Petroleum and Natural Gas Systems,EUENGINE6 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.25,2.682
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2018,"C,W",Petroleum and Natural Gas Systems,GP- Building Heat,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2018,"C,W",Petroleum and Natural Gas Systems,GP- Building Heat Aux 2,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2018,"C,W",Petroleum and Natural Gas Systems,GP- DeHy Bldg,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2018,"C,W",Petroleum and Natural Gas Systems,GP- Gas Line Heater,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.5,1.788
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2017,"C,W",Petroleum and Natural Gas Systems,EUENGINE1 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.25,2.682
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2017,"C,W",Petroleum and Natural Gas Systems,EUENGINE2 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.25,1.49
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2017,"C,W",Petroleum and Natural Gas Systems,EUENGINE3 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.5,1.788
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2017,"C,W",Petroleum and Natural Gas Systems,EUENGINE4 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.75,2.086
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2017,"C,W",Petroleum and Natural Gas Systems,EUENGINE5 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.75,2.086
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2017,"C,W",Petroleum and Natural Gas Systems,EUENGINE6 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.5,1.788
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2017,"C,W",Petroleum and Natural Gas Systems,GP- Building Heat,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.5,0.596
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2017,"C,W",Petroleum and Natural Gas Systems,GP- Building Heat Aux 2,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2017,"C,W",Petroleum and Natural Gas Systems,GP- DeHy Bldg,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.5,0.596
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2017,"C,W",Petroleum and Natural Gas Systems,GP- Gas Line Heater,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.5,1.788
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2016,"C,W",Petroleum and Natural Gas Systems,EUENGINE1 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2,2.384
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2016,"C,W",Petroleum and Natural Gas Systems,EUENGINE2 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.25,2.682
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2016,"C,W",Petroleum and Natural Gas Systems,EUENGINE3 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.5,2.98
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2016,"C,W",Petroleum and Natural Gas Systems,EUENGINE4 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,3.25,3.874
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2016,"C,W",Petroleum and Natural Gas Systems,EUENGINE5 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,4.25,5.066
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2016,"C,W",Petroleum and Natural Gas Systems,EUENGINE6 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,3.25,3.874
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2016,"C,W",Petroleum and Natural Gas Systems,GP- Building Heat,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2016,"C,W",Petroleum and Natural Gas Systems,GP- Building Heat Aux 2,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2016,"C,W",Petroleum and Natural Gas Systems,GP- DeHy Bldg,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2016,"C,W",Petroleum and Natural Gas Systems,GP- Gas Line Heater,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.25,1.49
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2015,"C,W",Petroleum and Natural Gas Systems,EUENGINE1 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,3.25,3.874
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2015,"C,W",Petroleum and Natural Gas Systems,EUENGINE2 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.75,3.278
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2015,"C,W",Petroleum and Natural Gas Systems,EUENGINE3 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.75,3.278
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2015,"C,W",Petroleum and Natural Gas Systems,EUENGINE4 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.25,2.682
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2015,"C,W",Petroleum and Natural Gas Systems,EUENGINE5 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,3.25,3.874
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2015,"C,W",Petroleum and Natural Gas Systems,EUENGINE6 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.75,3.278
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2015,"C,W",Petroleum and Natural Gas Systems,GP- Building Heat,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2015,"C,W",Petroleum and Natural Gas Systems,GP- Building Heat Aux 2,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2015,"C,W",Petroleum and Natural Gas Systems,GP- DeHy Bldg,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.5,0.596
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2015,"C,W",Petroleum and Natural Gas Systems,GP- Gas Line Heater,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.25,1.49
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2014,"C,W",Petroleum and Natural Gas Systems,EUENGINE1 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,3.25,3.874
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2014,"C,W",Petroleum and Natural Gas Systems,EUENGINE2 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.5,2.98
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2014,"C,W",Petroleum and Natural Gas Systems,EUENGINE3 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,3,3.576
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2014,"C,W",Petroleum and Natural Gas Systems,EUENGINE4 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.25,2.682
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2014,"C,W",Petroleum and Natural Gas Systems,EUENGINE5 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,3.25,3.874
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2014,"C,W",Petroleum and Natural Gas Systems,EUENGINE6 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,3.25,3.874
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2014,"C,W",Petroleum and Natural Gas Systems,GP- Building Heat,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2014,"C,W",Petroleum and Natural Gas Systems,GP- Building Heat Aux 2,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2014,"C,W",Petroleum and Natural Gas Systems,GP- DeHy Bldg,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2014,"C,W",Petroleum and Natural Gas Systems,GP- Gas Line Heater,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.25,1.49
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2013,"C,W",Petroleum and Natural Gas Systems,EUENGINE1 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.25,2.682
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2013,"C,W",Petroleum and Natural Gas Systems,EUENGINE2 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2,2.384
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2013,"C,W",Petroleum and Natural Gas Systems,EUENGINE3 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.25,1.49
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2013,"C,W",Petroleum and Natural Gas Systems,EUENGINE4 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.75,2.086
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2013,"C,W",Petroleum and Natural Gas Systems,EUENGINE5 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2,2.384
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2013,"C,W",Petroleum and Natural Gas Systems,EUENGINE6 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.75,2.086
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2013,"C,W",Petroleum and Natural Gas Systems,GP- Building Heat,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2013,"C,W",Petroleum and Natural Gas Systems,GP- Building Heat Aux 2,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2013,"C,W",Petroleum and Natural Gas Systems,GP- DeHy Bldg,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2013,"C,W",Petroleum and Natural Gas Systems,GP- Gas Line Heater,Natural Gas,Natural Gas (Weighted U.S. Average),,,2,2.384
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2012,"C,W",Petroleum and Natural Gas Systems,EUENGINE1 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.5,1.788
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2012,"C,W",Petroleum and Natural Gas Systems,EUENGINE2 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2012,"C,W",Petroleum and Natural Gas Systems,EUENGINE3 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,1,1.192
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2012,"C,W",Petroleum and Natural Gas Systems,EUENGINE4 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2012,"C,W",Petroleum and Natural Gas Systems,EUENGINE5 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.75,3.278
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2012,"C,W",Petroleum and Natural Gas Systems,EUENGINE6 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.25,2.682
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2012,"C,W",Petroleum and Natural Gas Systems,GP- Building Heat,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2012,"C,W",Petroleum and Natural Gas Systems,GP- Building Heat Aux 2,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2012,"C,W",Petroleum and Natural Gas Systems,GP- DeHy Bldg,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.5,0.596
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2012,"C,W",Petroleum and Natural Gas Systems,GP- Gas Line Heater,Natural Gas,Natural Gas (Weighted U.S. Average),,,1,1.192
1004647,1.10E+11,WASHINGTON 10 STORAGE (MICHIGAN CONSOLIDATED),Romeo,MI,221210,2011,"C,W",Petroleum and Natural Gas Systems,EUENGINE1 Compressor,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.5,2.98
